name,symbol,Date,closingprice
Boxlight A,BOXL,4/30/2021 0:00,2.58
iClick Interactive Asia,ICLK,4/30/2021 0:00,12.9
Dogness A,DOGZ,4/30/2021 0:00,1.66
Dolphin Entertainment,DLPN,4/30/2021 0:00,11.11
Cardlytics,CDLX,4/30/2021 0:00,137.53
Falcon Minerals A,FLMN,4/30/2021 0:00,4.44
Farmmi,FAMI,4/30/2021 0:00,0.446
Cronos,CRON,4/30/2021 0:00,8.14
Lazydays,LAZY,4/30/2021 0:00,24.75
VERB TECH,VERB,4/30/2021 0:00,1.16
Bilibili,BILI,4/30/2021 0:00,110.86
iQIYI,IQ,4/30/2021 0:00,14.71
HeadHunter ADR,HHR,4/30/2021 0:00,41.09
Construction Partners,ROAD,4/30/2021 0:00,31.73
Lovesac,LOVE,4/30/2021 0:00,73.27
EVO Payments,EVOP,4/30/2021 0:00,28.51
GreenSky,GSKY,4/30/2021 0:00,6.09
Jerash,JRSH,4/30/2021 0:00,6.6
Edison Nation,EDNT,4/30/2021 0:00,2.58
Piedmont Lithium ADR,PLL,4/30/2021 0:00,70.7
Uxin,UXIN,4/30/2021 0:00,3.01
EverQuote A,EVER,4/30/2021 0:00,33.87
Command Center,HQI,4/30/2021 0:00,18.34
Wrap Tech,WRTC,4/30/2021 0:00,5.88
HyreCar,HYRE,4/30/2021 0:00,13.4
Tilray,TLRY,4/30/2021 0:00,18.34
Berry Petroleum,BRY,4/30/2021 0:00,6.11
Sonos,SONO,4/30/2021 0:00,40.03
Thunder Bridge,RPAY,4/30/2021 0:00,22.85
Pinduoduo,PDD,4/30/2021 0:00,133.93
Summit Wireless Tech,WISA,4/30/2021 0:00,2.63
Cumulus Media A,CMLS,4/30/2021 0:00,9.61
Electrameccanica Vehicles,SOLO,4/30/2021 0:00,4.15
Select Interior A,SIC,4/30/2021 0:00,7.53
GreenPro,GRNQ,4/30/2021 0:00,1.93
KLX Energy,KLXE,4/30/2021 0:00,7.71
Frontdoor,FTDR,4/30/2021 0:00,53.53
BRP Inc,DOOO,4/30/2021 0:00,91.92
111 Inc,YI,4/30/2021 0:00,12.46
Viomi Technology,VIOT,4/30/2021 0:00,7.79
Arco Platform,ARCE,4/30/2021 0:00,25.66
Upwork,UPWK,4/30/2021 0:00,46.06
Niu Tech,NIU,4/30/2021 0:00,37.36
OrganiGram Holdings Inc,OGI,4/30/2021 0:00,2.65
StoneCo,STNE,4/30/2021 0:00,64.64
TuanChe,TC,4/30/2021 0:00,3.97
Legacy Housing,LEGH,4/30/2021 0:00,17.86
New Fortress Energy,NFE,4/30/2021 0:00,42.52
Toughbuilt Industries,TBLT,4/30/2021 0:00,0.7591
Hoth Therapeutics,HOTH,4/30/2021 0:00,1.51
American Resources,AREC,4/30/2021 0:00,3.21
Village Farms International Inc,VFF,4/30/2021 0:00,11.17
LYFT,LYFT,4/30/2021 0:00,55.66
Freedom,FRHC,4/30/2021 0:00,50.28
Tradeweb Markets,TW,4/30/2021 0:00,81.28
Greenlane,GNLN,4/30/2021 0:00,4.4
Beyond Meat,BYND,4/30/2021 0:00,131.68
Wah Fu Education,WAFU,4/30/2021 0:00,8.17
ATIF Holdings,ATIF,4/30/2021 0:00,1.11
Luckin Coffee,LK,4/30/2021 0:00,7.97
Rattler Midstream,RTLR,4/30/2021 0:00,11.35
iHeartMedia A,IHRT,4/30/2021 0:00,19.14
Grocery Outlet,GO,4/30/2021 0:00,40.39
TheRealReal,REAL,4/30/2021 0:00,24.77
Kura Sushi,KRUS,4/30/2021 0:00,36.01
Sundial Growers,SNDL,4/30/2021 0:00,0.86
Blue Hat,BHAT,4/30/2021 0:00,1.16
Xpel,XPEL,4/30/2021 0:00,64.1
Peloton Interactive,PTON,4/30/2021 0:00,98.35
Happiness Biotech,HAPP,4/30/2021 0:00,1.78
Ecmoho,MOHO,4/30/2021 0:00,1.81
Safety Insurance,SAFT,4/30/2021 0:00,82.03
State Auto,STFC,4/30/2021 0:00,18.88
Federated National,FNHC,4/30/2021 0:00,5.09
United Fire,UFCS,4/30/2021 0:00,30.26
Atlas Financials,AFH,4/30/2021 0:00,0.585
United Insurances,UIHC,4/30/2021 0:00,5.59
Ambac,AMBC,4/30/2021 0:00,17.15
Mr. Cooper,COOP,4/30/2021 0:00,34.48
1347 Property In,PIH,4/30/2021 0:00,7.22
Oxbridge Re,OXBR,4/30/2021 0:00,2.02
GWG Holdings Inc,GWGH,4/30/2021 0:00,7.1
James River Group,JRVR,4/30/2021 0:00,47.11
Conifer Holding Inc,CNFR,4/30/2021 0:00,3.19
NI Holdings,NODK,4/30/2021 0:00,19.15
Goosehead Insurance,GSHD,4/30/2021 0:00,109.94
Watford,WTRE,4/30/2021 0:00,34.86
Palomar,PLMR,4/30/2021 0:00,70.36
Brp Gr,BRP,4/30/2021 0:00,29.02
Vipshop,VIPS,4/30/2021 0:00,30.77
YY A,YY,4/30/2021 0:00,95.06
Shutterstock,SSTK,4/30/2021 0:00,87.18
Autohome ADR,ATHM,4/30/2021 0:00,92.73
Alibaba ADR,BABA,4/30/2021 0:00,230.95
Wayfair Inc,W,4/30/2021 0:00,295.57
New Relic Inc,NEWR,4/30/2021 0:00,64.3
Godaddy Inc,GDDY,4/30/2021 0:00,86.82
Snap,SNAP,4/30/2021 0:00,61.82
Switch,SWCH,4/30/2021 0:00,18.57
Sea,SE,4/30/2021 0:00,252.54
SOGOU,SOGO,4/30/2021 0:00,8.45
Eventbrite A,EB,4/30/2021 0:00,23.57
Anaplan,PLAN,4/30/2021 0:00,59.65
PICO Holdings,PICO,4/30/2021 0:00,9.05
Siebert,SIEB,4/30/2021 0:00,4.01
Security National Financial,SNFCA,4/30/2021 0:00,8.44
Stratus,STRS,4/30/2021 0:00,35.15
Virtus,VRTS,4/30/2021 0:00,273.46
WisdomTree,WETF,4/30/2021 0:00,6.78
World Acceptance,WRLD,4/30/2021 0:00,130.74
Pensare Acquisition,WRLS,4/30/2021 0:00,7.07
Office Properties,OPI,4/30/2021 0:00,27.75
CIM Commercial Trust,CMCT,4/30/2021 0:00,11.2
Performant,PFMT,4/30/2021 0:00,2.1
Moneygram,MGI,4/30/2021 0:00,6.9
The Carlyle,CG,4/30/2021 0:00,42.66
Altisource Portfolio Solutions,ASPS,4/30/2021 0:00,6.3
Gladstone Land,LAND,4/30/2021 0:00,20.99
Wheeler REIT,WHLR,4/30/2021 0:00,4.22
KBS Fashion,KBSF,4/30/2021 0:00,2.82
Harvest,HCAP,4/30/2021 0:00,9.05
QIWI,QIWI,4/30/2021 0:00,10.55
Capitala Finance Corp,CPTA,4/30/2021 0:00,19.65
China Bat,GLG,4/30/2021 0:00,1.32
Tiptree,TIPT,4/30/2021 0:00,10.01
Silvrcst As,SAMG,4/30/2021 0:00,13.91
NMI Holdings,NMIH,4/30/2021 0:00,25.84
DelMar Pharma,DMPI,4/30/2021 0:00,1.35
IZEA,IZEA,4/30/2021 0:00,3.67
Ability,ABIL,4/30/2021 0:00,0.33
Cm Finance Inc,ICMB,4/30/2021 0:00,5.77
Hennessy Ad,HNNA,4/30/2021 0:00,9.68
Investar Holding,ISTR,4/30/2021 0:00,22.11
MMA Capital Management LLC,MMAC,4/30/2021 0:00,17.08
Virtu Financial Inc,VIRT,4/30/2021 0:00,29.63
Brookfield Property,BPY,4/30/2021 0:00,17.99
WillScot A,WSC,4/30/2021 0:00,29.27
CPI Card,PMTS,4/30/2021 0:00,15.55
Aspen Group,ASPU,4/30/2021 0:00,4.77
Moxian,MOXC,4/30/2021 0:00,5.94
LM Funding America,LMFA,4/30/2021 0:00,5.45
RMR Group Inc,RMR,4/30/2021 0:00,39.58
TMSR,TMSR,4/30/2021 0:00,3.21
Global Self Storage,SELF,4/30/2021 0:00,4.97
Jensyn Acquisition,PECK,4/30/2021 0:00,10.2
Datasea,DTSS,4/30/2021 0:00,2.98
FlexShopper Inc,FPAY,4/30/2021 0:00,2.54
Hamilton Lane,HLNE,4/30/2021 0:00,90.45
FinTech Acquisition II,IMXI,4/30/2021 0:00,15.78
Foresight Autonomous,FRSX,4/30/2021 0:00,4.64
Redfin,RDFN,4/30/2021 0:00,70.78
China Internet Financial,CIFS,4/30/2021 0:00,2.74
Rekor Systems,REKR,4/30/2021 0:00,23.45
Tremont Mortgage,TRMT,4/30/2021 0:00,6.01
Hexindai,HX,4/30/2021 0:00,1.59
KBL Merger IV,KBLM,4/30/2021 0:00,9.65
Dragon Victory,LYL,4/30/2021 0:00,1.4
Meridian Bank,MRBK,4/30/2021 0:00,26.4
Big Rock Partners,BRPA,4/30/2021 0:00,38.7
Lexinfintech,LX,4/30/2021 0:00,9.09
Nebula Acquisition A,NEBU,4/30/2021 0:00,39.05
Industrial Logistics Properties,ILPT,4/30/2021 0:00,24.8
Victory Capital,VCTR,4/30/2021 0:00,27.75
DFB Healthcare,AHCO,4/30/2021 0:00,29.06
Gordon Pointe A,GPAQ,4/30/2021 0:00,4.1
Mudrick Capital A,MUDS,4/30/2021 0:00,3.51
Opes Acquisition,OPES,4/30/2021 0:00,13.07
Senmiao Tech,AIHS,4/30/2021 0:00,1.23
Golden Bull,DNJR,4/30/2021 0:00,13.2
Trinity Merger A,TMCX,4/30/2021 0:00,10.78
Tiberius Acquisition,TIBR,4/30/2021 0:00,8.58
Mogo,MOGO,4/30/2021 0:00,9.29
eXp World,EXPI,4/30/2021 0:00,34.36
Focus Financial Partners,FOCS,4/30/2021 0:00,47.06
LF Capital A,LFAC,4/30/2021 0:00,9.36
Twelve Seas,BROG,4/30/2021 0:00,9.2
American Financial TRS A,AFIN,4/30/2021 0:00,10.01
Forum Merger II A,FMCI,4/30/2021 0:00,17.7
Greenland Acquisition,GTEC,4/30/2021 0:00,8.22
Tenzing Acquisition,TZAC,4/30/2021 0:00,5.77
Longevity Acquisition,LOAC,4/30/2021 0:00,12.71
Trident Acquisitions,TDAC,4/30/2021 0:00,13.34
TKK Symphony,TKKS,4/30/2021 0:00,3.95
Arya Sciences A,ARYA,4/30/2021 0:00,11.16
ChaSerg Tech A,CTAC,4/30/2021 0:00,14.41
DD3 Acquisition,DDMX,4/30/2021 0:00,47.22
Alberton Acquisition,ALAC,4/30/2021 0:00,11.14
360 Finance,QFIN,4/30/2021 0:00,25.61
Edtechx,EDTX,4/30/2021 0:00,1.71
AMCI Acquisition,AMCI,4/30/2021 0:00,12.02
Boxwood Merger,BWMC,4/30/2021 0:00,11.52
FinTech Acquisition,FTAC,4/30/2021 0:00,11.16
CF Finance,CFFA,4/30/2021 0:00,13.19
Medalist Diversified,MDRR,4/30/2021 0:00,1.37
Jiayin,JFIN,4/30/2021 0:00,6.54
Puhui Wealth Invest,PHCF,4/30/2021 0:00,4.16
MDJM,MDJH,4/30/2021 0:00,4.29
MMTEC,MTC,4/30/2021 0:00,1.85
Gores Metropoulos,GMHI,4/30/2021 0:00,22.75
Wealthbridge Acquisition,HHHH,4/30/2021 0:00,8.53
Monocle Acquisition,MNCL,4/30/2021 0:00,12.12
Futu,FUTU,4/30/2021 0:00,148.78
Diamondpeak A,DPHC,4/30/2021 0:00,9.91
Tuscan,THCB,4/30/2021 0:00,11.92
Up Fintech,TIGR,4/30/2021 0:00,21.36
Hennessy Capital IV A,HCAC,4/30/2021 0:00,8.82
Crescent Acquisition,CRSA,4/30/2021 0:00,10.08
8i Enterprises,JFK,4/30/2021 0:00,6.24
Puyi ADR,PUYI,4/30/2021 0:00,5.09
Andina Acquisition III,ANDA,4/30/2021 0:00,10.15
Acamar Partners A,ACAM,4/30/2021 0:00,7.58
South Plains Financial,SPFI,4/30/2021 0:00,22.84
Act II Global A,ACTT,4/30/2021 0:00,13.5
9F,JFU,4/30/2021 0:00,1.53
Alerus Fin,ALRS,4/30/2021 0:00,28.75
Oportun Financial,OPRT,4/30/2021 0:00,21.71
Q And K Intl,QK,4/30/2021 0:00,1.99
Preformed Line,PLPC,4/30/2021 0:00,66.2
Partner ADR,PTNR,4/30/2021 0:00,4.32
Socket Mobile,SCKT,4/30/2021 0:00,6.46
Superconductor,SCON,4/30/2021 0:00,1.26
SeaChange,SEAC,4/30/2021 0:00,1.12
Shenandoah,SHEN,4/30/2021 0:00,47.26
Sierra Wireless,SWIR,4/30/2021 0:00,15.15
Technical Communications,TCCO,4/30/2021 0:00,3.15
TESSCO,TESS,4/30/2021 0:00,7.23
Spok Holdings,SPOK,4/30/2021 0:00,10.27
VOXX,VOXX,4/30/2021 0:00,17.05
Wi-LAN,QTRH,4/30/2021 0:00,2.08
Westell Tech,WSTL,4/30/2021 0:00,0.805
DASAN Zhone,DZSI,4/30/2021 0:00,15.02
LM Ericsson B ADR,ERIC,4/30/2021 0:00,13.79
Vodafone Group ADR,VOD,4/30/2021 0:00,18.95
VEON,VEON,4/30/2021 0:00,1.8
Applied Opt,AAOI,4/30/2021 0:00,7.41
Vislink Tech,VISL,4/30/2021 0:00,2.77
Sunworks,SUNW,4/30/2021 0:00,11.19
Millicom,TIGO,4/30/2021 0:00,39.22
Resonant Inc,RESN,4/30/2021 0:00,3.27
Cps Technologies,CPSH,4/30/2021 0:00,7.57
Anterix,ATEX,4/30/2021 0:00,47.32
Xcel Brands Inc,XELB,4/30/2021 0:00,1.75
Airgain,AIRG,4/30/2021 0:00,23.63
Casa Systems,CASA,4/30/2021 0:00,7.84
Zoom Video,ZM,4/30/2021 0:00,319.57
Sonim Technologies,SONM,4/30/2021 0:00,0.65
Cambium Networks,CMBM,4/30/2021 0:00,60
PAM,PTSI,4/30/2021 0:00,57.92
Saia,SAIA,4/30/2021 0:00,234.5
Star Bulk Carriers,SBLK,4/30/2021 0:00,18.63
Seanergy Maritime,SHIP,4/30/2021 0:00,1.1
Sino-Global,SINO,4/30/2021 0:00,4.74
SkyWest,SKYW,4/30/2021 0:00,49.66
Top Ships,TOPS,4/30/2021 0:00,1.68
Torm A,TRMD,4/30/2021 0:00,8.92
Universal Logistics,ULH,4/30/2021 0:00,25.01
USA Truck,USAK,4/30/2021 0:00,15.37
Golden Ocean,GOGL,4/30/2021 0:00,8.7
Werner,WERN,4/30/2021 0:00,46.23
Willis Lease,WLFC,4/30/2021 0:00,42.82
Air Transport Services,ATSG,4/30/2021 0:00,26.32
Old Dominion Freight Line,ODFL,4/30/2021 0:00,257.81
Patriot Transportation,PATI,4/30/2021 0:00,10.86
Daseke,DSKE,4/30/2021 0:00,7.59
Pyxis Tankers Inc,PXS,4/30/2021 0:00,0.879
EuroDry,EDRY,4/30/2021 0:00,12.85
Grindrod Shipping,GRIN,4/30/2021 0:00,8.3
Mesa Air,MESA,4/30/2021 0:00,11.26
Castor Maritime,CTRM,4/30/2021 0:00,0.497
Taiwan Semiconductor,TSM,4/30/2021 0:00,116.74
Signet Jewelers,SIG,4/30/2021 0:00,59.75
Tegna,TGNA,4/30/2021 0:00,20.06
Yum China Holdings,YUMC,4/30/2021 0:00,62.92
LATAM Airlines ADR,LTM,4/30/2021 0:00,1.9
Vuela,VLRS,4/30/2021 0:00,16.27
Qiagen,QGEN,4/30/2021 0:00,48.13
LG Display,LPL,4/30/2021 0:00,10.78
Pure Storage Inc,PSTG,4/30/2021 0:00,20.22
Teledyne Technologies,TDY,4/30/2021 0:00,447.75
BWX Tech,BWXT,4/30/2021 0:00,66.92
Vectrus Inc,VEC,4/30/2021 0:00,52.35
Kirkland Lake Gold,KL,4/30/2021 0:00,37.06
Buenaventura Mining ADR,BVN,4/30/2021 0:00,9.72
Alamos Gold,AGI,4/30/2021 0:00,8
B2Gold,BTG,4/30/2021 0:00,4.8
McEwen Mining Inc.,MUX,4/30/2021 0:00,1.2
First Majestic Silver,AG,4/30/2021 0:00,15.09
Osisko Gold Ro,OR,4/30/2021 0:00,12.08
Linde PLC,LIN,4/30/2021 0:00,285.84
TC Energy,TRP,4/30/2021 0:00,49.47
Encana,ECA,4/30/2021 0:00,23.93
BCE Inc.,BCE,4/30/2021 0:00,47.25
Vonage,VG,4/30/2021 0:00,13.55
TELUS,TU,4/30/2021 0:00,20.75
United States Cellular,USM,4/30/2021 0:00,34.13
BP ADR,BP,4/30/2021 0:00,25.16
PetroChina ADR,PTR,4/30/2021 0:00,36.03
Total ADR,TOT,4/30/2021 0:00,44.28
Ecopetrol ADR,EC,4/30/2021 0:00,11.83
Suncor Energy,SU,4/30/2021 0:00,21.42
GlaxoSmithKline ADR,GSK,4/30/2021 0:00,37.34
AstraZeneca ADR,AZN,4/30/2021 0:00,53.07
Novo Nordisk ADR,NVO,4/30/2021 0:00,73.95
Vector,VGR,4/30/2021 0:00,13.05
Universal,UVV,4/30/2021 0:00,56.23
British American Tobacco ADR,BTI,4/30/2021 0:00,37.51
Turning Point Brands,TPB,4/30/2021 0:00,48.82
Triumph,TGI,4/30/2021 0:00,16.92
Designer Brands,DBI,4/30/2021 0:00,17.7
American Eagle Outfitters,AEO,4/30/2021 0:00,34.57
Burlington Stores,BURL,4/30/2021 0:00,326.33
Tenneco,TEN,4/30/2021 0:00,10.07
Lear,LEA,4/30/2021 0:00,183.84
Dana,DAN,4/30/2021 0:00,25.3
Adient,ADNT,4/30/2021 0:00,46.34
Cable One Inc,CABO,4/30/2021 0:00,1790
Watsco,WSO,4/30/2021 0:00,292.86
Lennox,LII,4/30/2021 0:00,335.34
Louisiana-Pacific,LPX,4/30/2021 0:00,65.88
Generac,GNRC,4/30/2021 0:00,323.95
Owens Corning,OC,4/30/2021 0:00,96.81
CoreLogic,CLGX,4/30/2021 0:00,79.7
ManpowerGroup,MAN,4/30/2021 0:00,120.89
Toro,TTC,4/30/2021 0:00,114.6
Allison Transmission,ALSN,4/30/2021 0:00,41.47
AGCO,AGCO,4/30/2021 0:00,145.92
Trinity Industries,TRN,4/30/2021 0:00,27.64
KBR,KBR,4/30/2021 0:00,39.56
Valmont Industries,VMI,4/30/2021 0:00,246.85
Aecom Technology,ACM,4/30/2021 0:00,66.43
Crown,CCK,4/30/2021 0:00,109.8
Berry Global,BERY,4/30/2021 0:00,63.62
Enersys,ENS,4/30/2021 0:00,91.58
Vishay Intertechnology,VSH,4/30/2021 0:00,24.57
Arrow Electronics,ARW,4/30/2021 0:00,114.07
WESCO,WCC,4/30/2021 0:00,91.72
Sensata Tech,ST,4/30/2021 0:00,57.74
Wex,WEX,4/30/2021 0:00,205.21
Treehouse Foods,THS,4/30/2021 0:00,47.6
Post,POST,4/30/2021 0:00,113.78
Herbalife,HLF,4/30/2021 0:00,45.77
Darling Ingredients,DAR,4/30/2021 0:00,69.45
Bunge,BG,4/30/2021 0:00,84.42
Ingredion,INGR,4/30/2021 0:00,93.41
Flowers Foods,FLO,4/30/2021 0:00,23.96
Wolverine,WWW,4/30/2021 0:00,41.72
Deckers Outdoor,DECK,4/30/2021 0:00,338.2
Tempur Sealy,TPX,4/30/2021 0:00,38.14
Williams-Sonoma,WSM,4/30/2021 0:00,170.75
Dick’s Sporting Goods,DKS,4/30/2021 0:00,82.58
Yelp,YELP,4/30/2021 0:00,39.3
Aarons,AAN,4/30/2021 0:00,30.89
SCI,SCI,4/30/2021 0:00,53.44
Bright Horizons Family Solutions Inc,BFAM,4/30/2021 0:00,144.83
Sermaster G,SERV,4/30/2021 0:00,50.89
NVR,NVR,4/30/2021 0:00,5018.1
Toll Brothers,TOL,4/30/2021 0:00,62.7
Marriot Vacations Worldwide,VAC,4/30/2021 0:00,177.63
Energizer,ENR,4/30/2021 0:00,49.3
Colfax,CFX,4/30/2021 0:00,45.19
IDEX,IEX,4/30/2021 0:00,224.2
MRC Global,MRC,4/30/2021 0:00,9.42
Kennametal,KMT,4/30/2021 0:00,40.16
Timken,TKR,4/30/2021 0:00,83.87
Manitowoc Foodservice,WBT,4/30/2021 0:00,22.34
XPO Logistics,XPO,4/30/2021 0:00,139.12
Covanta,CVA,4/30/2021 0:00,15.04
Now Inc,DNOW,4/30/2021 0:00,9.82
Macquarie Infrastructure Co,MIC,4/30/2021 0:00,33.31
Thor Industries,THO,4/30/2021 0:00,141.59
Polaris Industries,PII,4/30/2021 0:00,140.03
Vista Outdoor Inc,VSTO,4/30/2021 0:00,32.61
Gannett,GCI,4/30/2021 0:00,4.54
MSG Networks Inc,MSGN,4/30/2021 0:00,15.87
Edgewell Personal Care,EPC,4/30/2021 0:00,38.2
Six Flags,SIX,4/30/2021 0:00,46.98
Cinemark,CNK,4/30/2021 0:00,21.2
Aramark Holdings,ARMK,4/30/2021 0:00,38.87
Hertz Global Holdings,HTZ,4/30/2021 0:00,2.2
Meritage,MTH,4/30/2021 0:00,106.39
Teekay Tankers,TNK,4/30/2021 0:00,13.41
Apergy,APY,4/30/2021 0:00,20.98
TRI Pointe Homes,TPH,4/30/2021 0:00,23.82
RH,RH,4/30/2021 0:00,688.02
Tootsie Roll Industries,TR,4/30/2021 0:00,31.57
LivaNova PLC,LIVN,4/30/2021 0:00,84.87
Knowles Cor,KN,4/30/2021 0:00,20.9
ITT Educational Services,ESINQ,4/30/2021 0:00,0.005
Winnebago Industries,WGO,4/30/2021 0:00,79.95
Unifi,UFI,4/30/2021 0:00,27.03
Guess,GES,4/30/2021 0:00,27.04
WWE,WWE,4/30/2021 0:00,55.11
Buckle,BKE,4/30/2021 0:00,41.94
Tile Shop,TTSH,4/30/2021 0:00,7.15
Cooper Stnd,CPS,4/30/2021 0:00,29.04
Installed Building,IBP,4/30/2021 0:00,134.65
Topbuild Corp,BLD,4/30/2021 0:00,222.38
Barnes & Noble Education Inc,BNED,4/30/2021 0:00,7.91
Tetra Technologies,TTI,4/30/2021 0:00,2.51
Tidewater,TDW,4/30/2021 0:00,12.26
Era Group Inc,ERA,4/30/2021 0:00,26.46
Exterran Corp,EXTN,4/30/2021 0:00,3.28
Greenhill&Co,GHL,4/30/2021 0:00,15.18
CPB,CPF,4/30/2021 0:00,26.95
Walker&Dunlop,WD,4/30/2021 0:00,110.85
Universal Insurance,UVE,4/30/2021 0:00,13.95
Customers Bancorp,CUBI,4/30/2021 0:00,34.52
Great Western Bancorp Inc,GWB,4/30/2021 0:00,33.05
Enova International Inc,ENVA,4/30/2021 0:00,34.24
Repligen,RGEN,4/30/2021 0:00,211.71
SurModics,SRDX,4/30/2021 0:00,53.49
Meridian,VIVO,4/30/2021 0:00,19.58
MiMedx,MDXG,4/30/2021 0:00,9.7
Inogen Inc,INGN,4/30/2021 0:00,65.39
Lannett,LCI,4/30/2021 0:00,4.37
Healthequity Inc,HQY,4/30/2021 0:00,75.97
Celadon,CGIP,4/30/2021 0:00,0.01
AAR,AIR,4/30/2021 0:00,40.24
SPX Corp,SPXC,4/30/2021 0:00,60.66
AZZ,AZZ,4/30/2021 0:00,52.64
Watts Water Technologies,WTS,4/30/2021 0:00,124.55
Unifirst,UNF,4/30/2021 0:00,224.19
Trex,TREX,4/30/2021 0:00,107.99
Tennant,TNC,4/30/2021 0:00,78.91
Viad,VVI,4/30/2021 0:00,41.66
Proto Labs,PRLB,4/30/2021 0:00,112.06
Veritiv Cor,VRTV,4/30/2021 0:00,41.88
SPX FLOW Inc,FLOW,4/30/2021 0:00,66.59
Super Micro Computer,SMCI,4/30/2021 0:00,37.02
CMTSU Liquidation,CBRI,4/30/2021 0:00,0.004
CTS Corp,CTS,4/30/2021 0:00,32.52
Fabrinet,FN,4/30/2021 0:00,85.62
Tredegar,TG,4/30/2021 0:00,14.62
Boise Cascad Llc,BCC,4/30/2021 0:00,66.72
Rayonier Advanced Materials,RYAM,4/30/2021 0:00,9.09
Timkensteel Corp,TMST,4/30/2021 0:00,12.02
TAL Education,TAL,4/30/2021 0:00,56.95
China Petrol & Chemical ADR,SNP,4/30/2021 0:00,49.19
ZTO Express Cayman,ZTO,4/30/2021 0:00,32.16
HUYA,HUYA,4/30/2021 0:00,17.62
Tencent Music Entertainment Group,TME,4/30/2021 0:00,17.42
ABB ADR,ABB,4/30/2021 0:00,32.43
CRH ADR,CRH,4/30/2021 0:00,47.27
ENI ADR,E,4/30/2021 0:00,23.84
Rio Tinto ADR,RIO,4/30/2021 0:00,85.06
Nokia ADR,NOK,4/30/2021 0:00,4.68
BHP Billiton Ltd ADR,BHP,4/30/2021 0:00,72.76
Anheuser Busch ADR,BUD,4/30/2021 0:00,70.96
SAP ADR,SAP,4/30/2021 0:00,139.94
Telefonica ADR,TEF,4/30/2021 0:00,4.69
Santander ADR,SAN,4/30/2021 0:00,3.81
Tenaris ADR,TS,4/30/2021 0:00,21.38
Westpac Banking ADR,WBK,4/30/2021 0:00,19.3
Koninklijke Philips ADR,PHG,4/30/2021 0:00,56.64
Ambev SA,ABEV,4/30/2021 0:00,2.78
Sasol ADR,SSL,4/30/2021 0:00,16.71
Sanofi ADR,SNY,4/30/2021 0:00,52.37
POSCO,PKX,4/30/2021 0:00,81.41
Deutsche Bank AG,DB,4/30/2021 0:00,14
ArcelorMittal ADR,MT,4/30/2021 0:00,29.29
Unilever ADR,UL,4/30/2021 0:00,58.72
YPF Sociedad Anonima,YPF,4/30/2021 0:00,3.78
Thomson Reuters,TRI,4/30/2021 0:00,92.71
PT Telekomunikasi Indonesia B,TLK,4/30/2021 0:00,22.06
Enbridge,ENB,4/30/2021 0:00,38.57
Manulife,MFC,4/30/2021 0:00,21.85
RBC,RY,4/30/2021 0:00,95.4
Mobil’nye Telesistemy ADR,MBT,4/30/2021 0:00,8.47
Seabridge Gold,SA,4/30/2021 0:00,16.94
Sibanye Gold ADR,SBGL,4/30/2021 0:00,18.65
Universal Health RI,UHT,4/30/2021 0:00,66.95
Urstadt Biddle Properties,UBA,4/30/2021 0:00,18.17
USANA Health Sciences,USNA,4/30/2021 0:00,89.99
Whitestone,WSR,4/30/2021 0:00,9.77
LeMaitre Vascular,LMAT,4/30/2021 0:00,52.47
Cedar Realty,CDR,4/30/2021 0:00,15.85
Wabash National,WNC,4/30/2021 0:00,17.61
Ferro,FOE,4/30/2021 0:00,16.66
NeoGenomics,NEO,4/30/2021 0:00,48.99
Third Point Rens,TPRE,4/30/2021 0:00,10.58
Armada Hflr Pr,AHH,4/30/2021 0:00,13.63
Evertec Inc,EVTC,4/30/2021 0:00,39.9
Re Max Holding,RMAX,4/30/2021 0:00,36.73
National Bank Holdings,NBHC,4/30/2021 0:00,39.9
Marcus & Millichap,MMI,4/30/2021 0:00,35.32
Par Pacific Holdings,PARR,4/30/2021 0:00,15.19
Century Communities,CCS,4/30/2021 0:00,73.94
Boot Barn Holdin,BOOT,4/30/2021 0:00,70.54
Shake Shack Inc,SHAK,4/30/2021 0:00,108.75
Easterly Government Properties,DEA,4/30/2021 0:00,21.43
Independence Realty Trust Inc,IRT,4/30/2021 0:00,16.84
Ring Energy Inc,REI,4/30/2021 0:00,2.15
National Storage Affiliates Trust,NSA,4/30/2021 0:00,45.44
Community Healthcare Trust Inc,CHCT,4/30/2021 0:00,50.92
Global Net Lease,GNL,4/30/2021 0:00,19.2
Lantheus Holdings Inc,LNTH,4/30/2021 0:00,23.7
GMS Inc,GMS,4/30/2021 0:00,43.71
Tactile Systems,TCMD,4/30/2021 0:00,57.3
Innovative Industrial Properties,IIPR,4/30/2021 0:00,183.13
Varex Imaging,VREX,4/30/2021 0:00,23.74
ProPetro,PUMP,4/30/2021 0:00,9.63
Granite Point Mortgage,GPMT,4/30/2021 0:00,13.24
Consol Energy,CEIX,4/30/2021 0:00,8.78
Arlo Technologies,ARLO,4/30/2021 0:00,6.13
Livent,LTHM,4/30/2021 0:00,18.02
Garrett Motion,GTX,4/30/2021 0:00,5.51
Arcosa,ACA,4/30/2021 0:00,60.29
Kontoor Brands,KTB,4/30/2021 0:00,62.83
GATX,GATX,4/30/2021 0:00,97.71
Matador,MTDR,4/30/2021 0:00,26.31
Wyndham Hotels,WH,4/30/2021 0:00,73.11
Globus Medical,GMED,4/30/2021 0:00,71.77
Valvoline,VVV,4/30/2021 0:00,31.4
